SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
5,DC:A6:32:55:FC:D8,2020-07-13 20:44:56.268655,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-64,0.5,both_hand_list
6,DC:A6:32:55:FC:D8,2020-07-13 20:44:58.273616,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-67,0.5,both_hand_list
7,DC:A6:32:55:FC:D8,2020-07-13 20:45:00.278203,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-66,0.5,both_hand_list
8,DC:A6:32:55:FC:D8,2020-07-13 20:45:01.205746,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-66,0.5,both_hand_list
9,DC:A6:32:55:FC:D8,2020-07-13 20:45:03.006573,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-66,0.5,both_hand_list
10,DC:A6:32:55:FC:D8,2020-07-13 20:45:05.011411,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
11,DC:A6:32:55:FC:D8,2020-07-13 20:45:07.016207,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-65,0.5,both_hand_list
12,DC:A6:32:55:FC:D8,2020-07-13 20:45:09.021036,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-66,0.5,both_hand_list
13,DC:A6:32:55:FC:D8,2020-07-13 20:45:10.005795,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
14,DC:A6:32:55:FC:D8,2020-07-13 20:45:12.010039,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,0.5,both_hand_list
15,DC:A6:32:55:FC:D8,2020-07-13 20:45:14.015576,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-66,0.5,both_hand_list
16,DC:A6:32:55:FC:D8,2020-07-13 20:45:16.020183,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-66,0.5,both_hand_list
17,DC:A6:32:55:FC:D8,2020-07-13 20:45:17.714472,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-67,0.5,both_hand_list
18,DC:A6:32:55:FC:D8,2020-07-13 20:45:18.184920,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,0.5,both_hand_list
19,DC:A6:32:55:FC:D8,2020-07-13 20:45:20.189762,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,0.5,both_hand_list
20,DC:A6:32:55:FC:D8,2020-07-13 20:45:21.178361,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,0.5,both_hand_list
21,DC:A6:32:55:FC:D8,2020-07-13 20:45:22.090883,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
22,DC:A6:32:55:FC:D8,2020-07-13 20:45:23.183272,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-67,0.5,both_hand_list
23,DC:A6:32:55:FC:D8,2020-07-13 20:45:24.061176,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,0.5,both_hand_list
24,DC:A6:32:55:FC:D8,2020-07-13 20:45:26.066515,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70,0.5,both_hand_list
25,DC:A6:32:55:FC:D8,2020-07-13 20:45:27.233879,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71,0.5,both_hand_list
26,DC:A6:32:55:FC:D8,2020-07-13 20:45:28.121416,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
27,DC:A6:32:55:FC:D8,2020-07-13 20:45:29.127473,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
28,DC:A6:32:55:FC:D8,2020-07-13 20:45:30.670365,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,0.5,both_hand_list
29,DC:A6:32:55:FC:D8,2020-07-13 20:45:31.102138,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,0.5,both_hand_list
30,DC:A6:32:55:FC:D8,2020-07-13 20:45:32.042132,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70,0.5,both_hand_list
31,DC:A6:32:55:FC:D8,2020-07-13 20:45:33.686401,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71,0.5,both_hand_list
32,DC:A6:32:55:FC:D8,2020-07-13 20:45:34.151867,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-67,0.5,both_hand_list
33,DC:A6:32:55:FC:D8,2020-07-13 20:45:36.156658,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71,0.5,both_hand_list
34,DC:A6:32:55:FC:D8,2020-07-13 20:45:38.062798,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
35,DC:A6:32:55:FC:D8,2020-07-13 20:45:40.067576,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
36,DC:A6:32:55:FC:D8,2020-07-13 20:45:41.709853,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,0.5,both_hand_list
37,DC:A6:32:55:FC:D8,2020-07-13 20:45:42.323577,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,0.5,both_hand_list
38,DC:A6:32:55:FC:D8,2020-07-13 20:45:43.600802,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
39,DC:A6:32:55:FC:D8,2020-07-13 20:45:44.103825,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
40,DC:A6:32:55:FC:D8,2020-07-13 20:45:46.108046,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,0.5,both_hand_list
41,DC:A6:32:55:FC:D8,2020-07-13 20:45:48.112943,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70,0.5,both_hand_list
42,DC:A6:32:55:FC:D8,2020-07-13 20:45:49.093944,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71,0.5,both_hand_list
0,DC:A6:32:55:FC:D8,2020-07-13 20:46:39.971175,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
1,DC:A6:32:55:FC:D8,2020-07-13 20:46:40.049386,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
2,DC:A6:32:55:FC:D8,2020-07-13 20:46:42.054655,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
3,DC:A6:32:55:FC:D8,2020-07-13 20:46:44.059450,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-49,0.25,both_hand_list
4,DC:A6:32:55:FC:D8,2020-07-13 20:46:45.392323,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-49,0.25,both_hand_list
5,DC:A6:32:55:FC:D8,2020-07-13 20:46:47.022752,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
6,DC:A6:32:55:FC:D8,2020-07-13 20:46:48.113962,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
7,DC:A6:32:55:FC:D8,2020-07-13 20:46:49.740499,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
8,DC:A6:32:55:FC:D8,2020-07-13 20:46:50.056100,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
9,DC:A6:32:55:FC:D8,2020-07-13 20:46:52.061022,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-53,0.25,both_hand_list
10,DC:A6:32:55:FC:D8,2020-07-13 20:46:53.223433,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
11,DC:A6:32:55:FC:D8,2020-07-13 20:46:54.505647,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
12,DC:A6:32:55:FC:D8,2020-07-13 20:46:55.286206,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-53,0.25,both_hand_list
13,DC:A6:32:55:FC:D8,2020-07-13 20:46:56.175523,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-52,0.25,both_hand_list
14,DC:A6:32:55:FC:D8,2020-07-13 20:46:58.180417,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
15,DC:A6:32:55:FC:D8,2020-07-13 20:46:59.512675,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
16,DC:A6:32:55:FC:D8,2020-07-13 20:47:00.005046,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
17,DC:A6:32:55:FC:D8,2020-07-13 20:47:02.010004,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
18,DC:A6:32:55:FC:D8,2020-07-13 20:47:03.582295,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
19,DC:A6:32:55:FC:D8,2020-07-13 20:47:04.322068,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-53,0.25,both_hand_list
20,DC:A6:32:55:FC:D8,2020-07-13 20:47:05.799480,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-52,0.25,both_hand_list
21,DC:A6:32:55:FC:D8,2020-07-13 20:47:06.080570,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
22,DC:A6:32:55:FC:D8,2020-07-13 20:47:08.085590,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-53,0.25,both_hand_list
23,DC:A6:32:55:FC:D8,2020-07-13 20:47:10.091571,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-52,0.25,both_hand_list
24,DC:A6:32:55:FC:D8,2020-07-13 20:47:11.153910,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-52,0.25,both_hand_list
25,DC:A6:32:55:FC:D8,2020-07-13 20:47:13.158847,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
26,DC:A6:32:55:FC:D8,2020-07-13 20:47:14.325451,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-52,0.25,both_hand_list
27,DC:A6:32:55:FC:D8,2020-07-13 20:47:15.712208,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-52,0.25,both_hand_list
28,DC:A6:32:55:FC:D8,2020-07-13 20:47:16.065833,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-52,0.25,both_hand_list
29,DC:A6:32:55:FC:D8,2020-07-13 20:47:18.008087,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-54,0.25,both_hand_list
30,DC:A6:32:55:FC:D8,2020-07-13 20:47:19.816710,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-54,0.25,both_hand_list
31,DC:A6:32:55:FC:D8,2020-07-13 20:47:20.007900,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-54,0.25,both_hand_list
32,DC:A6:32:55:FC:D8,2020-07-13 20:47:22.012902,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
33,DC:A6:32:55:FC:D8,2020-07-13 20:47:24.022770,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
34,DC:A6:32:55:FC:D8,2020-07-13 20:47:26.027393,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
35,DC:A6:32:55:FC:D8,2020-07-13 20:47:27.779713,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
36,DC:A6:32:55:FC:D8,2020-07-13 20:47:28.015138,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
37,DC:A6:32:55:FC:D8,2020-07-13 20:47:30.022641,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
38,DC:A6:32:55:FC:D8,2020-07-13 20:47:32.027952,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-52,0.25,both_hand_list
39,DC:A6:32:55:FC:D8,2020-07-13 20:47:34.032773,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
40,DC:A6:32:55:FC:D8,2020-07-13 20:47:36.037593,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
41,DC:A6:32:55:FC:D8,2020-07-13 20:47:38.041743,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
0,DC:A6:32:55:FC:D8,2020-07-13 20:28:56.379647,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83,4.0,both_hand_list
1,DC:A6:32:55:FC:D8,2020-07-13 20:28:57.278162,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-82,4.0,both_hand_list
2,DC:A6:32:55:FC:D8,2020-07-13 20:28:58.049462,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
3,DC:A6:32:55:FC:D8,2020-07-13 20:28:59.008070,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83,4.0,both_hand_list
4,DC:A6:32:55:FC:D8,2020-07-13 20:29:00.098146,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83,4.0,both_hand_list
5,DC:A6:32:55:FC:D8,2020-07-13 20:29:01.310603,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83,4.0,both_hand_list
6,DC:A6:32:55:FC:D8,2020-07-13 20:29:03.027926,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
7,DC:A6:32:55:FC:D8,2020-07-13 20:29:04.721281,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
8,DC:A6:32:55:FC:D8,2020-07-13 20:29:05.015460,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
9,DC:A6:32:55:FC:D8,2020-07-13 20:29:07.020564,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
10,DC:A6:32:55:FC:D8,2020-07-13 20:29:09.025625,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
11,DC:A6:32:55:FC:D8,2020-07-13 20:29:11.030710,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
12,DC:A6:32:55:FC:D8,2020-07-13 20:29:12.619447,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
13,DC:A6:32:55:FC:D8,2020-07-13 20:29:13.030628,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-84,4.0,both_hand_list
14,DC:A6:32:55:FC:D8,2020-07-13 20:29:14.216938,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
15,DC:A6:32:55:FC:D8,2020-07-13 20:29:15.878116,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
16,DC:A6:32:55:FC:D8,2020-07-13 20:29:16.024262,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
17,DC:A6:32:55:FC:D8,2020-07-13 20:29:17.506924,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
18,DC:A6:32:55:FC:D8,2020-07-13 20:29:18.195568,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
19,DC:A6:32:55:FC:D8,2020-07-13 20:29:19.144455,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
20,DC:A6:32:55:FC:D8,2020-07-13 20:29:20.238108,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
21,DC:A6:32:55:FC:D8,2020-07-13 20:29:21.416854,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,4.0,both_hand_list
22,DC:A6:32:55:FC:D8,2020-07-13 20:29:23.422026,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
23,DC:A6:32:55:FC:D8,2020-07-13 20:29:25.427101,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
24,DC:A6:32:55:FC:D8,2020-07-13 20:29:26.215724,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
25,DC:A6:32:55:FC:D8,2020-07-13 20:29:27.309551,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
26,DC:A6:32:55:FC:D8,2020-07-13 20:29:28.021961,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
27,DC:A6:32:55:FC:D8,2020-07-13 20:29:29.127195,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
28,DC:A6:32:55:FC:D8,2020-07-13 20:29:30.133350,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,4.0,both_hand_list
29,DC:A6:32:55:FC:D8,2020-07-13 20:29:31.647013,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
30,DC:A6:32:55:FC:D8,2020-07-13 20:29:32.447060,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
31,DC:A6:32:55:FC:D8,2020-07-13 20:29:33.265833,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
32,DC:A6:32:55:FC:D8,2020-07-13 20:29:34.043359,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,4.0,both_hand_list
33,DC:A6:32:55:FC:D8,2020-07-13 20:29:36.048510,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,4.0,both_hand_list
34,DC:A6:32:55:FC:D8,2020-07-13 20:29:37.597221,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
35,DC:A6:32:55:FC:D8,2020-07-13 20:29:39.602315,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,4.0,both_hand_list
36,DC:A6:32:55:FC:D8,2020-07-13 20:29:40.137158,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,4.0,both_hand_list
37,DC:A6:32:55:FC:D8,2020-07-13 20:29:41.706017,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
